,answer1,answer2,label,sas,bert_score
392,"örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist","die örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist. Damit ist es am Mittag (Zeitpunkt des höchsten Sonnenstandes) 12:00 Uhr und um Mitternacht 0:00 Uhr",1.0,0.5869924426078796,0.791436493396759
417,36.000 bis 31.000 Jahre,z. B. bei Leinen auf einen Zeitraum von 36.000 bis 31.000 Jahre datiert.,1.0,0.6198722720146179,0.7945239543914795
268,Juni 2012,2012,1.0,0.4842354357242584,0.7959353923797607
251,1929 Metern,1929,1.0,0.7753143310546875,0.7966068983078003
380,vorzugsweise bei Sendern hoher Leistung,bei Sendern hoher Leistung,2.0,0.8130059242248535,0.8002656102180481
389," ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei. Dieses apriorische Wissen sei auch Voraussetzung der empirischen Welterfahrung, d. h. zugrunde liegendes Wissen bzw. epistemische Rechtfertigung aus reiner Vernunft für jede Art von Empirie"," behaupten, dass ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei.",1.0,0.7015976309776306,0.8005944490432739
274,"von 6,8 Mio. im Jahr 2015 auf ca. 14 Mio. im Jahr 2050",auf ca. 14 Mio.,1.0,0.5658107995986938,0.8013049960136414
249,"Der Auftrag der ''Army'', wie sie im offiziellen Sprachgebrauch genannt wird, ist die Wahrung US-amerikanischer Interessen im Ausland, aber auch die militärische Verteidigung der Vereinigten Staaten gegenüber anderen Staaten. Dazu unterhält sie Stützpunkte auf der gesamten Welt.","die Wahrung US-amerikanischer Interessen im Ausland, aber auch die militärische Verteidigung der Vereinigten Staaten gegenüber anderen Staaten",1.0,0.7061342000961304,0.8026782870292664
405,"diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten. Wer Lohnarbeiter beschäftigte oder von Renten und Wertpapieren lebte, war ausgeschlossen; Kaufleute und Priester entmündigte man per definitionem","diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten",1.0,0.44314518570899963,0.8030531406402588
420,die Landesverteidigung oder die Außenpolitik,nur bestimmte Angelegenheiten – etwa die Landesverteidigung oder die Außenpolitik –,1.0,0.6324915885925293,0.8031739592552185
303,kommen bei Emotionen die jeweiligen Auslöser stärker zum Zuge,"Während Stimmungen vielfach unbemerkt auf Bedürfnissen beruhen, kommen bei Emotionen die jeweiligen Auslöser stärker zum Zuge",1.0,0.7127315402030945,0.8057603240013123
100,Klan der Taira,Taira,2.0,0.7217500805854797,0.8062153458595276
75,Haus Oranien,von Oranien,2.0,0.6728819608688354,0.8070505261421204
225,An der RWTH Aachen im Institut für Elektrische Maschinen,An der RWTH Aachen,1.0,0.48413321375846863,0.8078544735908508
267,Die Türkei lehnt eine Ausweitung der mit der EU geschlossenen Zollunion auf das EU-Mitglied Republik Zypern ab und öffnet ihre Häfen und Flughäfen nicht für das Anlaufen von griechisch-zypriotischen Schiffen und Flugzeugen.,öffnet ihre Häfen und Flughäfen nicht für das Anlaufen von griechisch-zypriotischen Schiffen und Flugzeugen,1.0,0.6561233401298523,0.8079830408096313
329,"Jean Louise, genannt „Scout“","aufgeweckten kleinen Mädchens Jean Louise, genannt „Scout“",2.0,0.8563627004623413,0.8094832897186279
404,"ink erfüllt im Körper viele verschiedene Funktionen. So nimmt es Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum. Sowohl das Immunsystem als auch viele Hormone benötigen Zink für ihre Funktion.","Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum",1.0,0.6097428798675537,0.8100504875183105
316,"einen schwarzen, nach heraldisch rechts aufwärts schreitenden Bären auf silbernem Hintergrund","Das erste Wappen Berns soll gemäss Justingerchronik einen schwarzen, nach heraldisch rechts aufwärts schreitenden Bären auf silbernem Hintergrund gezeigt haben",1.0,0.6531018018722534,0.8129383325576782
269,etwa 10 Milliarden Euro (also 11.300 Euro pro Einwohner),etwa 10 Milliarden Euro,1.0,0.6536539793014526,0.8136501312255859
244,Equilibrium Line Altitude,''Equilibrium Line Altitude'' (ELA),2.0,0.8429417610168457,0.8140004277229309
239,in Deutschland,im Wesentlichen in Deutschland,1.0,0.587908148765564,0.8148989677429199
377,"Die Bonyāds agieren in Form von Holdings und sind in großen Teilen der Wirtschaft marktbeherrschend, so z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken."," z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken",1.0,0.6466068625450134,0.8157733678817749
416,"Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe","neben dem Vernähen als ständigem Verschluss nun auch bei Gebrauch durch Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe erfolgen",1.0,0.7005242705345154,0.8160147666931152
243,bis etwa 1 MHz,im Bereich niedriger Frequenzen bis etwa 1 MHz,1.0,0.6887524127960205,0.8161386847496033
390,dass Wissen vor allem durch direkte Intuition und Deduktion gebildet wird,durch direkte Intuition und Deduktion,1.0,0.7935201525688171,0.8179219961166382
372,"Großbritannien schloss darum am 30. September mit Zarin Elisabeth von Russland den Vertrag von Sankt Petersburg, in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde. Militärisch eingreifen durften die russischen Truppen laut Vertrag aber erst nach dem Ausbruch von Kampfhandlungen auf deutschem Boden. Mit diesem Schachzug sollte Preußen von einem Angriff auf Hannover abgehalten werden.","in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde",1.0,0.629790723323822,0.8191632032394409
270,"Die Ehe wurde heilig gehalten, es herrschte ursprünglich Monogamie.",Die Ehe wurde heilig gehalten,1.0,0.7197070121765137,0.8201010227203369
35,unter 2 %,"nahe, aber unter 2 %",2.0,0.8421996235847473,0.821840763092041
236,Die mitteleuropäische Sommerzeit beginnt am letzten Sonntag im März um 2:00 Uhr MEZ,am letzten Sonntag im März um 2:00 Uhr MEZ,1.0,0.695224404335022,0.822688102722168
253,am Golf von Mexiko in der Golfküstenebene,an der Südküste der Vereinigten Staaten und im Osten des Bundesstaates Texas direkt am Golf von Mexiko in der Golfküstenebene,1.0,0.6333979368209839,0.8227735757827759
171,Peter Reid,Reid,1.0,0.8439913988113403,0.8287863731384277
407,"Eine Zufuhr von mehr als 100 mg pro Tag ist nicht empfehlenswert, ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten.","ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten",1.0,0.6417754292488098,0.8292954564094543
281,zu der irischen Schauspielerin Nellie Clifden,Nellie Clifden,2.0,0.7464343309402466,0.8296213150024414
94,Anthony Porter,Porter,1.0,0.8472438454627991,0.8329391479492188
295,"Local Government Areas (LGA, lokale Verwaltungsgebiete),","Sie besteht aus der City of Melbourne und 30 weiteren Local Government Areas (LGA, lokale Verwaltungsgebiete)",1.0,0.43154972791671753,0.8339840173721313
246,im sogenannten Zehrgebiet (Ablationsgebiet) des Gletschers ist der Massenverlust durch Ablation größer als der Zuwachs an Gletschereis,ist der Massenverlust durch Ablation größer als der Zuwachs an Gletschereis,1.0,0.8531616926193237,0.8343150019645691
324,"in den Tropen, genauer gesagt in den Kalttropen",in den Tropen,1.0,0.6673403382301331,0.8346243500709534
373,Norddeutschland vor fremden Truppen zu schützen,"vereinbarten beide Mächte, Norddeutschland vor fremden Truppen zu schützen",1.0,0.7558451890945435,0.8346495628356934
256,seit August 2009,August 2009,1.0,0.7842422723770142,0.8350483775138855
247,Deportationsgesetz von 1915,das Deportationsgesetz,1.0,0.6697845458984375,0.8356685042381287
338,"Für Amateure finden jährlich die von der NCAS veranstalteten, multidisziplinären Wettbewerbe im Rahmen der ''State Games of North Carolina'' statt. Außerdem finden verschiedene allgemeine Fitness- und Radwettbewerbe, wie beispielsweise die ''Cycle North Carolina'', statt.","die von der NCAS veranstalteten, multidisziplinären Wettbewerbe im Rahmen der ''State Games of North Carolina'' ",1.0,0.6247047781944275,0.8387230634689331
234,'Anorthotiko Komma Ergazomenou Laou'',Fortschrittspartei des werktätigen Volkes ''Anorthotiko Komma Ergazomenou Laou'',2.0,0.6730188727378845,0.8388380408287048
286,"HP, Microsoft und Intel","unter anderem die Unternehmen HP, Microsoft und Intel",2.0,0.8971068859100342,0.8401421308517456
388,"Die 12-cm-Version wird häufig als ''CD-Video'' bezeichnet, hat aber nichts mit dem DVD-Vorläufer Video-CD zu tun. Es können 6 min Bild und Ton und weitere 20 min nur Ton aufgezeichnet werden. Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.",Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.,1.0,0.5663644671440125,0.8415030241012573
277,"für den Transport von Mobiliar bei Umzügen, vorzugsweise aus höheren Etagen","für den Transport von Mobiliar bei Umzügen,",1.0,0.7534046173095703,0.8431364297866821
260,eine weitere Verkleinerung auf 18 Klubs,eine weitere Verkleinerung auf 18 Klubs zu Beginn der Saison 2007/08,1.0,0.7504153251647949,0.8432687520980835
157,Central League,„Central League“,2.0,0.8800280690193176,0.843847930431366
368,der San Diego River,Diego River,1.0,0.6433072090148926,0.844704270362854
290,Cyrus Avery,der Geschäftsmann Cyrus Avery,2.0,0.7113712430000305,0.8454203605651855
248,"Wie im Lateinischen und den meisten slawischen Sprachen gibt es in der Schriftsprache weder bestimmte noch unbestimmte Artikel. In der Umgangssprache können die Demonstrativpronomen ''ten'', ''ta'', ''to'' (wörtlich ''dieser'', ''diese'', ''dieses'') jedoch in Artikelfunktion verwendet werden,","in der Schriftsprache weder bestimmte noch unbestimmte Artikel. In der Umgangssprache können die Demonstrativpronomen ''ten'', ''ta'', ''to'' (wörtlich ''dieser'', ''diese'', ''dieses'') jedoch in Artikelfunktion verwendet werden, z. B.: ''(Ten) pán se podíval na (toho) psa'' (Der Herr schaute auf den Hund)",1.0,0.6901711821556091,0.847890317440033
409,"Ein Kehldeckel (''Epiglottis'') verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern.","verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern",1.0,0.8574236631393433,0.848436713218689
232,STBern Leichtathletik,Der STBern,1.0,0.5106418132781982,0.8530713319778442
331,ihr Nachbar Boo Radley,Boo Radley,2.0,0.7683200240135193,0.8535912036895752
321,in 50 New Gower Street in der Innenstadt,50 New Gower Street,2.0,0.8520758748054504,0.8553290367126465
235,56 Mandate auf Zyperngriechen und 24 auf Zyperntürken,56 Mandate auf Zyperngriechen und 24 auf Zyperntürken entfallen (diese Mandate bleiben seit 1974 vakant),1.0,0.6910545825958252,0.8566895723342896
262,Umgangssprache eine Sondersprache,Umgangssprache,1.0,0.7789608240127563,0.8574693202972412
335,"46,37","46,37 Prozent",1.0,0.8002966046333313,0.8593476414680481
336,"46,37"," 46,37 Prozent ",1.0,0.8002966046333313,0.8593476414680481
310,"eine grosse Gruppe von nichtkommerziellen Regionalsendern, die komplementäre Programme abseits des Einheitsbreis produzieren. Sie haben sich in der Gruppe Union nicht-kommerzorientierter Lokalradios (UNIKOM) zusammengeschlossen","eine grosse Gruppe von nichtkommerziellen Regionalsendern, die komplementäre Programme abseits des Einheitsbreis produzieren",1.0,0.7542164921760559,0.8612576127052307
406,Dabei entwickelt der Vergiftete grippeähnliche Symptome mit zum Teil starken Fieberanfällen,grippeähnliche Symptome mit zum Teil starken Fieberanfällen,1.0,0.7272727489471436,0.8624899983406067
14,Johads,Johad,2.0,0.8521178960800171,0.8646899461746216
374,am 17. Mai,am 17. Mai 1756,1.0,0.6118276715278625,0.8661308884620667
252,Auf molekularer Ebene besteht Eis aus übereinanderliegenden Molekülschichten mit relativ schwachen Bindungskräften zwischen den einzelnen Schichten.,Auf molekularer Ebene besteht Eis aus übereinanderliegenden Molekülschichten,1.0,0.70472252368927,0.866270124912262
320,dass Wärme eigenständig von einem kälteren auf einen wärmeren Körper übergeht.,"Nach dem zweiten Hauptsatz ist es unmöglich, dass Wärme eigenständig von einem kälteren auf einen wärmeren Körper übergeht",1.0,0.6818864941596985,0.8668885231018066
415,Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert,"Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert, da Kleidung nun geschlossen und dem menschlichen Körperbau angepasst werden konnte",1.0,0.7553408741950989,0.8669096231460571
369,"Darwin legte in diesem Werk zahlreiche Belege für seine Theorie vor, dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen. ",dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen,1.0,0.6642213463783264,0.8669269680976868
306,"Eine Verpflichtung zu bestimmten Impfungen (Tollwut) gibt es in den meisten Bundesländern nicht, sie ist jedoch nötig, wenn innerhalb der EU Ländergrenzen passiert werden",Eine Verpflichtung zu bestimmten Impfungen (Tollwut) gibt es in den meisten Bundesländern nicht,1.0,0.6776657700538635,0.8672491908073425
289,Erdöl- und Erdgasfunde,die Entdeckung reicher Erdöl- und Erdgasfunde,1.0,0.8662588596343994,0.8673726916313171
313,auf die Diskothek La Belle im Jahr 1986,Für den Bombenanschlag auf die Diskothek La Belle im Jahr 1986,1.0,0.7449797987937927,0.8688018918037415
285,November 2008,Im November 2008,2.0,0.9367088675498962,0.868918776512146
315,Theorie der multiplen Intelligenzen,der Theorie der multiplen Intelligenzen von Howard Gardner,1.0,0.6483351588249207,0.8691819310188293
401,Transkriptionsfaktoren,die wichtige Transkriptionsfaktoren sind,1.0,0.7945229411125183,0.872166633605957
393,"Jeder Zeitzone wurde eine Zonenzeit zugeordnet, die (nach damaliger Definition) gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war. ","gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war",1.0,0.800211489200592,0.8736705183982849
229,kolonialen Stil,Im typischen kolonialen Stil,2.0,0.8862800598144531,0.8739057183265686
312,"Dieses definiert sie selbst als ein Wachstum des harmonisierten Verbraucherpreisindexes HVPI im Euro-Raum, das unter, aber nahe bei zwei Prozent pro Jahr liegen sollte. Das heißt, dass die Inflation unter 2 % gehalten werden soll.","ein Wachstum des harmonisierten Verbraucherpreisindexes HVPI im Euro-Raum, das unter, aber nahe bei zwei Prozent pro Jahr liegen sollte",1.0,0.8362380266189575,0.874616265296936
261,FA Premier League,„FA Premier League“,2.0,0.8733848333358765,0.878402829170227
383,sieben Millionen,rund sieben Millionen,1.0,0.8794607520103455,0.8789563179016113
400,von etwa 1640 bis 1701,1640 bis 1701,2.0,0.8903160095214844,0.8803844451904297
276,"nach der bisherigen deutschen Aufzugsverordnung eine Aufzugsanlage, die ausschließlich zum Transport von Gütern ohne die Begleitung von Personen gedacht ist","eine Aufzugsanlage, die ausschließlich zum Transport von Gütern ohne die Begleitung von Personen gedacht ist",1.0,0.7318289279937744,0.884189784526825
334,"veredelte, geschmückte und verzierte, oft aufwendig bearbeitete Papiererzeugnisse die von etwa 1820/1860 bis 1920/1930 hergestellt wurden, als es eine eigene Luxuspapierindustrie gab","Dies ist die Bezeichnung für veredelte, geschmückte und verzierte, oft aufwendig bearbeitete Papiererzeugnisse die von etwa 1820/1860 bis 1920/1930 hergestellt wurden",2.0,0.8101059198379517,0.8861324191093445
162,Spanier Juan Ponce de León,Ponce de León,2.0,0.6919435858726501,0.8861411213874817
411,"in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind."," Neben den Vögeln sind die Säugetiere die einzige Tiergruppe, in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind",1.0,0.653532862663269,0.8864561915397644
184,Die Landwirtschaft,Landwirtschaft,2.0,0.820796549320221,0.8881363868713379
353,"eine möglichst optimale Sauerstoffversorgung des Herzens, die Schmerzbekämpfung und eine Vermeidung weiterer Blutgerinnselbildung","zielt in der Akutsituation auf eine möglichst optimale Sauerstoffversorgung des Herzens, die Schmerzbekämpfung und eine Vermeidung weiterer Blutgerinnselbildung",1.0,0.8197444677352905,0.8893222212791443
382,"Kurzschlüsse sind Verbindungen, die z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen hervorgerufen werden","z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen",1.0,0.7646230459213257,0.8896320462226868
379,ökotoxische,eine ökotoxische Wirkung,1.0,0.9065806269645691,0.8897855877876282
361,"Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier. Der Druck, der zum Durchstoßen des Papiers erforderlich ist, wird Berstwiderstand genannt.",Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier,1.0,0.713212251663208,0.8914189338684082
282,Witwentracht,ausschließlich Witwentracht,1.0,0.7563546895980835,0.8925706148147583
211,Neapels,Neapel,2.0,0.8417847156524658,0.8930512070655823
391,zur Energieeinsparung am Morgen,zur Energieeinsparung,1.0,0.6188507080078125,0.8947092294692993
402,an Albumin gebunden,überwiegend an Albumin gebunden,2.0,0.7386736273765564,0.8982705473899841
231,Einwanderer oder deren Nachkommen aus den afrikanischen und karibischen Kolonien Frankreichs,Die meisten von ihnen sind Einwanderer oder deren Nachkommen aus den afrikanischen und karibischen Kolonien Frankreichs,2.0,0.8000796437263489,0.8984290361404419
287,23 Uhr,23.00 Uhr,2.0,0.7861263155937195,0.9008858799934387
26,23 Uhr,23.00 Uhr,2.0,0.7861263155937195,0.9008858799934387
344,für das Lernen und die Erinnerungen zuständig,für das Lernen und die Erinnerungen,2.0,0.9230459332466125,0.9032523036003113
299,Eisenach,in Eisenach,2.0,0.9002479910850525,0.9043560028076172
259,"MS-DOS und kompatible unterstützen USB standardmäßig nicht. USB-Tastaturen und USB-Massenspeicher sind über die Legacy-Emulation vieler moderner PC-BIOS-Versionen dennoch verwendbar, aber meist nicht Hotplug-fähig. Auch USB-Mäuse funktionieren meist mit für PS/2-Mäuse vorgesehenen Treibern, wenn der Legacy-Mode aktiviert ist. Für FreeDOS gibt es den „motto hairu“-Treiber, der USB 2.0 zur Verfügung stellt. Andere Hersteller bieten Spezialtreiber an, die aber viel konventionellen Speicher belegen und deshalb mit vielen DOS-Programmen nicht kompatibel sind."," MS-DOS und kompatible unterstützen USB standardmäßig nicht. USB-Tastaturen und USB-Massenspeicher sind über die Legacy-Emulation vieler moderner PC-BIOS-Versionen dennoch verwendbar, aber meist nicht Hotplug-fähig. Auch USB-Mäuse funktionieren meist mit für PS/2-Mäuse vorgesehenen Treibern, wenn der Legacy-Mode aktiviert ist",1.0,0.649950385093689,0.9055551290512085
395,Wölfen,den Wölfen,2.0,0.8810707926750183,0.9089019894599915
302,relativ kurz und intensiv,zeitlich relativ kurz und intensiv,1.0,0.8407701849937439,0.9094650149345398
254,Harris County,im Harris County,2.0,0.8435810804367065,0.9094887971878052
381,"Ein Kurzschluss ist eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf","eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf",1.0,0.7434887290000916,0.9106167554855347
292,einen indianisch geprägten Bundesstaat „Sequoyah“ ins Leben zu rufen,im Osten des Landes einen indianisch geprägten Bundesstaat „Sequoyah“ ins Leben zu rufen,1.0,0.8292930722236633,0.9107180833816528
191,Kopernikus,Nikolaus Kopernikus,1.0,0.8499119281768799,0.9107466340065002
328,von 1933 bis 1935,1933 bis 1935,2.0,0.9420189261436462,0.9139390587806702
291,16. November 1907,Am 16. November 1907,2.0,0.9870920181274414,0.9141992926597595
375,"USB erlaubt es einem Gerät, Daten mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) zu übertragen.","mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) ",1.0,0.8294861912727356,0.9156410098075867
359,vorwiegend von der flächenbezogenen Masse,von der flächenbezogenen Masse,1.0,0.7197811007499695,0.9162202477455139
271,Nordindien,In Nordindien,2.0,0.8286603093147278,0.9183347225189209
280,16. März 1861,am 16. März 1861,2.0,0.9849607348442078,0.9184150695800781
266,1. Januar 2008,Am 1. Januar 2008,2.0,0.9413567781448364,0.918968141078949
387,"über 12,5 Millionen","über 12,5 Millionen Bücher ",1.0,0.8014127612113953,0.9197158813476562
265,in der feucht-subtropischen Klimazone (Cfa),in der feucht-subtropischen Klimazone,2.0,0.6698942184448242,0.9201679825782776
342,am 11. Juni 2015,11. Juni 2015,2.0,0.9166837930679321,0.9218791723251343
399,ca. 500,ca. 500 Soldaten,1.0,0.611515998840332,0.9220578074455261
340,am 21. Mai 1853,21. Mai 1853,2.0,0.9564481377601624,0.9228195548057556
301,Johann Wolfgang von Goethe oder Friedrich Schiller,Dichter wie Johann Wolfgang von Goethe oder Friedrich Schiller,2.0,0.8110736608505249,0.9236660599708557
124,am 7. Juli 1837,7. Juli 1837,2.0,0.9747599959373474,0.923908531665802
294,"Victoria, South Australia, Tasmania und Western Australia","für die Bundesstaaten Victoria, South Australia, Tasmania und Western Australia",2.0,0.9187300205230713,0.924547553062439
419,die mittelalterliche Altstadt auf der Grande-Île und die Neustadt,"Teile der Innenstadt, die mittelalterliche Altstadt auf der Grande-Île und die Neustadt",1.0,0.8386106491088867,0.9245918393135071
149,zwei Stunden,drei Stunden,0.0,0.3539855480194092,0.9253048896789551
424,23. April 1810,am 23. April 1810,2.0,0.9806038737297058,0.925532877445221
408,Kehldeckel,Ein Kehldeckel,2.0,0.9973703622817993,0.926735520362854
258,"Windows 10 unterstützt USB 1.0, 1.1, 2.0, 3.0, 3.1","USB 1.0, 1.1, 2.0, 3.0, 3.1",1.0,0.6538159847259521,0.9278955459594727
311,"über UKW, sondern auch über DAB+","nicht nur über UKW, sondern auch über DAB+",2.0,0.9983730316162109,0.9279229640960693
318,Kraft mal Weg,Kraft mal Weg“,2.0,0.9752185940742493,0.9299539923667908
357,"gegen pflanzliche Pollen, Tierhaare, Lebensmittelbestandteile und Medikamente","besonders häufig gegen pflanzliche Pollen, Tierhaare, Lebensmittelbestandteile und Medikamente",2.0,0.9295298457145691,0.9343647360801697
341,FIFA- und AFC,FIFA- und AFC-Mitglied,1.0,0.8281797766685486,0.935336709022522
360,"wie leicht ein Papier, das bereits eingerissen ist, weiterreißt","gibt an, wie leicht ein Papier, das bereits eingerissen ist, weiterreißt",2.0,0.999188244342804,0.9375786185264587
325,verarmte Kleinadelige,Viele verarmte Kleinadelige,1.0,0.8239214420318604,0.9388579726219177
333,"Halifax, Montreal, Ottawa und Toronto und andere Ziele"," Halifax, Montreal, Ottawa und Toronto",1.0,0.7524372935295105,0.940222442150116
250,an Jiangsu und Shanghai,Jiangsu und Shanghai,2.0,0.9288570284843445,0.9409189224243164
305,"n freier, nicht an Proteine gebundener Form","In freier, nicht an Proteine gebundener Form",2.0,0.8192294239997864,0.9416589736938477
135,Detroit Tigers,Die Detroit Tigers,2.0,0.964572012424469,0.9423078298568726
279,Typhuserkrankung,eine Typhuserkrankung,2.0,0.988291323184967,0.9454895257949829
272,Brahmanismus,den Brahmanismus,2.0,0.931309700012207,0.9459097981452942
350,4.000.000,4.000.000 Soldaten,1.0,0.6037306785583496,0.9462165236473083
349,Privatuniversität,eine Privatuniversität,2.0,0.9386496543884277,0.9476696848869324
351,1.200.000,1.200.000 Soldaten,1.0,0.6226838231086731,0.9482501745223999
403,RNA-Polymerase und der Carboanhydrase,beispielsweise der RNA-Polymerase und der Carboanhydrase,2.0,0.9076943397521973,0.9509676694869995
97,Familie Fujiwara,Fujiwara-Familie,2.0,0.9604458212852478,0.9539061784744263
307,in einer zugelassenen Rettungshundestaffel,nur in einer zugelassenen Rettungshundestaffel,1.0,0.838401198387146,0.954351544380188
226,wird die Signalübertragung stark gedämpft.,die Signalübertragung stark gedämpft,2.0,0.9985339641571045,0.9577355980873108
85,313 n. Chr.,311 n. Chr.,0.0,0.44626978039741516,0.9615815877914429
228,Casa Museo Estudio de Diego Rivera y Frida Kahlo,„Casa Museo Estudio de Diego Rivera y Frida Kahlo“,2.0,0.9980065226554871,0.9642503261566162
198,"Washington, D.C.",Washington D.C.,2.0,0.9011641144752502,0.9664758443832397
223,,,,0.8864874243736267,0.9999997615814209
224,,,,0.8864874243736267,0.9999997615814209
197,J. Edgar Hoover Building,J. Edgar Hoover Building,2.0,0.9985698461532593,0.9999998807907104
